time,8508a_volt
1721311355.1799762,8e-07
1721311361.5299284,1.3e-06
1721311367.8799703,7e-07
1721311374.2300391,5e-07
1721311380.5800607,3e-07
1721311386.9301412,6e-07
1721311393.2801,4e-07
1721311399.6301637,9e-07
1721311405.9802296,5e-07
1721311412.3302312,5e-07
1721311418.6802473,6e-07
1721311425.0302777,5e-07
1721311431.3802617,7e-07
1721311437.7302825,1e-07
1721311444.0804327,6e-07
1721311450.430415,4e-07
1721311456.7804315,6e-07
1721311463.1305487,6e-07
1721311469.4805875,3e-07
1721311475.8305829,5e-07
1721311482.1806166,8e-07
1721311488.5306025,1e-07
1721311494.8806877,2e-07
1721311501.2307227,4e-07
1721311507.5807693,6e-07
1721311513.930731,1.3e-06
1721311520.2807856,4e-07
1721311526.6308255,6e-07
1721311532.9808278,7e-07
1721311539.330908,7e-07
1721311545.6809359,1e-06
1721311552.0310335,3e-07
1721311558.3810208,3e-07
1721311564.7310789,1e-06
1721311571.0811055,5e-07
1721311577.4311357,5e-07
1721311583.7811553,1.2e-06
1721311590.1311886,6e-07
1721311596.4812038,3e-07
1721311602.8312395,7e-07
1721311609.1812444,1.1e-06
1721311615.5313554,6e-07
1721311621.881373,-1e-07
1721311628.2315223,9e-07
1721311634.5814157,1.2e-06
1721311640.931544,6e-07
1721311647.2815084,4e-07
1721311653.6316047,4e-07
1721311659.9815452,7e-07
1721311666.33166,2e-07
1721311672.6816056,4e-07
1721311679.031813,6e-07
1721311685.3817334,8e-07
1721311691.7318168,9e-07
1721311698.081813,7e-07
1721311704.4318657,7e-07
1721311710.7818146,4e-07
1721311717.1319234,1.1e-06
1721311723.4819052,5e-07
1721311729.8320003,5e-07
1721311736.1819787,1e-06
1721311742.5320907,9e-07
1721311748.8820105,4e-07
1721311755.2320986,0.0
1721311761.5821216,2e-07
1721311767.932085,1.2e-06
1721311774.2821994,6e-07
1721311780.632273,5e-07
1721311786.982289,8e-07
1721311793.3323195,2e-07
1721311799.6823504,4e-07
1721311806.0323598,1.1e-06
1721311812.382433,3e-07
1721311818.732463,9e-07
1721311825.08245,1e-07
1721311831.4324787,4e-07
1721311837.782519,7e-07
1721311844.1326036,9e-07
1721311850.4826198,6e-07
1721311856.8326173,3e-07
1721311863.1827161,4e-07
1721311869.5327463,6e-07
1721311875.8827777,6e-07
1721311882.2328036,8e-07
1721311888.5828044,6e-07
1721311894.9328985,8e-07
1721311901.282899,7e-07
1721311907.6329253,8e-07
1721311913.9829397,3e-07
1721311920.3329957,9e-07
1721311926.6835563,8e-07
1721311933.0330703,5e-07
1721311939.3831005,3e-07
1721311945.7332141,3e-07
1721311952.0831766,1e-07
1721311958.4332209,7e-07
1721311964.7832885,6e-07
1721311971.1332676,5e-07
1721311977.4833019,7e-07
1721311983.8333786,8e-07
1721311990.1833642,9e-07
1721311996.5333817,1e-06
1721312002.8835213,4e-07
1721312009.233519,7e-07
1721312015.5835526,7e-07
1721312021.9335704,2e-07
1721312028.2836518,8e-07
1721312034.6336462,6e-07
1721312040.983712,7e-07
1721312047.333733,6e-07
1721312053.6837356,7e-07
1721312060.0337334,7e-07
1721312066.3838155,7e-07
1721312072.7338717,3e-07
1721312079.0839145,7e-07
1721312085.4339173,5e-07
1721312091.7840064,3e-07
1721312098.1339324,4e-07
1721312104.4840384,2e-07
1721312110.8340626,8e-07
1721312117.1840942,2e-07
1721312123.534125,1e-06
1721312129.8841355,5e-07
1721312136.2341518,1e-06
1721312142.5842264,8e-07
1721312148.9342036,7e-07
1721312155.2843013,9e-07
1721312161.6343253,1e-07
1721312167.9843686,8e-07
1721312174.334431,4e-07
1721312180.684441,3e-07
1721312187.0344558,8e-07
1721312193.384504,5e-07
1721312199.7344837,2e-07
1721312206.0845342,1e-06
1721312212.434578,1.2e-06
1721312218.7846258,3e-07
1721312225.1347046,5e-07
1721312231.4847045,5e-07
1721312237.8347597,5e-07
1721312244.1847503,4e-07
1721312250.534774,5e-07
1721312256.884859,7e-07
1721312263.2349086,5e-07
1721312269.5848906,7e-07
1721312275.9349518,7e-07
1721312282.285023,4e-07
1721312288.6350183,7e-07
1721312294.985093,5e-07
1721312301.3351288,1.2e-06
1721312307.6851122,0.0
1721312314.035176,9e-07
1721312320.3853018,6e-07
1721312326.7352328,6e-07
1721312333.0852807,7e-07
1721312339.4353316,6e-07
1721312345.7853568,3e-07
1721312352.135369,7e-07
1721312358.485392,6e-07
1721312364.8355196,6e-07
1721312371.1854577,2e-07
1721312377.5355716,7e-07
1721312383.8855658,1e-06
1721312390.2356198,3e-07
1721312396.5855873,3e-07
1721312402.935727,1.1e-06
1721312409.2856884,4e-07
1721312415.6358106,6e-07
1721312421.98578,3e-07
1721312428.3358812,6e-07
1721312434.6858566,6e-07
1721312441.0360177,8e-07
1721312447.3859177,4e-07
1721312453.7359931,1e-06
1721312460.0860045,5e-07
1721312466.4360452,4e-07
1721312472.7860303,4e-07
1721312479.1360986,1e-06
1721312485.4861307,9e-07
1721312491.8361604,7e-07
1721312498.1862144,7e-07
1721312504.5363405,5e-07
1721312510.8865085,0.0
1721312517.236576,7e-07
1721312523.5867152,1e-06
1721312529.9371948,8e-07
1721312536.2869437,4e-07
1721312542.6370633,6e-07
