time,8508a_volt
1721424600.2932768,2e-07
1721424625.4105518,5e-07
1721424650.5278206,4e-07
1721424675.6450486,2e-07
1721424700.7623062,3e-07
1721424725.8795846,4e-07
1721424750.9967787,3e-07
1721424776.1140084,1e-07
1721424801.2312448,4e-07
1721424826.348618,3e-07
1721424851.4657075,2e-07
1721424876.582952,3e-07
1721424901.700166,2e-07
1721424926.8174138,4e-07
1721424951.9346726,3e-07
1721424977.0519004,5e-07
1721425002.169045,3e-07
1721425027.2862678,3e-07
1721425052.403508,2e-07
1721425077.5206642,2e-07
1721425102.6378915,3e-07
1721425127.7550938,4e-07
1721425152.872274,3e-07
1721425177.989462,1e-07
1721425203.106694,3e-07
1721425228.2239053,3e-07
1721425253.3410754,2e-07
1721425278.4582658,1e-07
1721425303.5754955,4e-07
1721425328.6926627,3e-07
1721425353.8098469,2e-07
1721425378.9270794,2e-07
1721425404.044255,3e-07
1721425429.1614487,4e-07
1721425454.2786226,3e-07
1721425479.3958457,3e-07
1721425504.5129967,3e-07
1721425529.630174,2e-07
1721425554.7473502,4e-07
1721425579.864544,4e-07
1721425604.9817338,1e-07
1721425630.0989022,4e-07
1721425655.2160878,4e-07
1721425680.3332536,1e-07
1721425705.4504652,6e-07
1721425730.5676656,1e-07
1721425755.684835,4e-07
1721425780.8019633,1e-07
1721425805.9191918,3e-07
1721425831.0363624,3e-07
1721425856.1538904,3e-07
1721425881.2707777,5e-07
1721425906.3879855,3e-07
1721425931.505089,3e-07
1721425956.6222467,4e-07
1721425981.7394345,3e-07
1721426006.8566267,2e-07
1721426031.973784,3e-07
1721426057.0909698,2e-07
1721426082.2081308,5e-07
1721426107.325308,1e-07
1721426132.442475,4e-07
1721426157.5596907,1e-07
1721426182.676843,3e-07
1721426207.7940109,4e-07
1721426232.911183,4e-07
1721426258.0283585,4e-07
1721426283.1455495,2e-07
1721426308.2627118,5e-07
1721426333.3799593,3e-07
1721426358.4970772,4e-07
1721426383.6142142,4e-07
1721426408.7314115,4e-07
1721426433.8485854,1e-07
1721426458.96574,3e-07
1721426484.0829353,4e-07
1721426509.2001226,3e-07
1721426534.3172874,3e-07
1721426559.4344747,4e-07
1721426584.5517151,4e-07
1721426609.6688502,4e-07
1721426634.7860684,3e-07
1721426659.9032297,1e-07
1721426685.0204322,4e-07
1721426710.1376112,2e-07
1721426735.25482,5e-07
1721426760.3720481,3e-07
1721426785.489226,4e-07
1721426810.606408,5e-07
1721426835.7236567,2e-07
1721426860.8407428,4e-07
1721426885.9579306,4e-07
1721426911.07511,3e-07
1721426936.1923068,5e-07
1721426961.3094704,4e-07
1721426986.426656,4e-07
1721427011.5438883,4e-07
1721427036.6610262,3e-07
1721427061.7782323,4e-07
1721427086.8957958,5e-07
1721427112.0125737,2e-07
1721427137.1297617,6e-07
1721427162.2469487,3e-07
1721427187.3641086,5e-07
1721427212.481311,4e-07
1721427237.5984719,4e-07
1721427262.715742,2e-07
1721427287.8328686,5e-07
1721427312.9500136,3e-07
1721427338.0671961,3e-07
1721427363.1843662,3e-07
1721427388.301526,5e-07
1721427413.4187005,4e-07
